transaction_id,customer_id,transaction_date,transaction_time,amount,merchant_category,location,payment_method,is_fraud,fraud_reason
TXN0000268,CUST00118,2023-10-30,05:13:08,119.56,Retail,Kolkata,Debit Card,No,None
TXN0000269,CUST00103,2023-12-31,16:16:18,392.27,Entertainment,Ahmedabad,UPI,No,None
TXN0000270,CUST01197,2023-10-31,02:54:36,778.13,Entertainment,Mumbai,Debit Card,No,None
TXN0000271,CUST00977,2023-08-15,12:23:18,3750.06,Healthcare,Chennai,Credit Card,No,None
TXN0000272,CUST01030,2023-02-11,08:07:05,118.74,Retail,Hyderabad,Credit Card,No,None
TXN0000273,CUST01088,2023-10-08,15:08:26,2685.97,Entertainment,Mumbai,Net Banking,No,None
TXN0000274,CUST00323,2023-10-17,15:04:41,673.36,Online Shopping,Hyderabad,Wallet,No,None
TXN0000275,CUST00117,2023-09-25,05:42:01,204.83,Food & Beverage,Unknown,Debit Card,No,None
TXN0000276,CUST01041,2023-05-29,08:19:14,1158.09,Travel,Unknown,Debit Card,No,None
TXN0000277,CUST00165,2023-09-11,22:05:17,844.61,Food & Beverage,International,Credit Card,No,None
TXN0000278,CUST00381,2023-04-10,22:37:50,1579.79,Food & Beverage,Bangalore,Credit Card,Yes,Amount Spike
TXN0000279,CUST00141,2023-12-04,21:13:41,723.26,Travel,Bangalore,Wallet,No,None
TXN0000280,CUST00140,2023-09-01,04:52:59,418.9,Online Shopping,Kolkata,Wallet,No,None
TXN0000281,CUST00482,2023-09-04,08:09:22,762.21,Online Shopping,Ahmedabad,UPI,No,None
TXN0000282,CUST00827,2023-08-23,16:52:22,1472.26,Entertainment,Unknown,Debit Card,Yes,Location Anomaly
TXN0000283,CUST00246,2023-08-02,22:33:11,4461.41,Food & Beverage,Delhi,Debit Card,No,None
TXN0000284,CUST01167,2023-03-22,01:32:28,150.6,Retail,Bangalore,Credit Card,No,None
TXN0000285,CUST00505,2023-11-14,05:33:58,8601.05,Entertainment,Pune,UPI,No,None
TXN0000286,CUST01186,2023-06-21,17:27:42,63.91,Electronics,Chennai,Net Banking,No,None
TXN0000287,CUST00082,2023-03-27,16:30:17,554.38,Fuel,Pune,Wallet,No,None
TXN0000288,CUST00168,2023-05-06,22:21:01,1347.47,Healthcare,International,Net Banking,No,None
TXN0000289,CUST00859,2023-04-15,09:20:13,931.87,Fuel,International,Credit Card,No,None
TXN0000290,CUST01196,2023-03-21,04:39:33,315.06,Retail,International,Credit Card,No,None
TXN0000291,CUST01158,2023-08-14,21:29:58,518.14,Food & Beverage,Mumbai,Debit Card,No,None
TXN0000292,CUST01071,2023-09-02,14:10:03,3976.73,Retail,Chennai,Wallet,Yes,Amount Spike
TXN0000293,CUST00648,2023-11-10,16:37:00,327.92,Fuel,International,Credit Card,No,None
TXN0000294,CUST00535,2023-11-30,07:12:09,1843.69,Travel,Hyderabad,Wallet,No,None
TXN0000295,CUST00419,2023-10-20,09:30:54,8289.32,Fuel,Delhi,Credit Card,Yes,Amount Spike
TXN0000296,CUST00644,2023-06-03,13:59:10,289.6,Healthcare,Chennai,Debit Card,No,None
TXN0000297,CUST00489,2023-03-02,10:41:01,1957.69,Travel,Bangalore,UPI,No,None
TXN0000298,CUST00544,2023-06-23,05:32:32,961.75,Fuel,Mumbai,Net Banking,No,None
TXN0000299,CUST00811,2023-03-31,02:27:58,1764.17,Entertainment,Bangalore,Wallet,Yes,Off-Hours Transaction
TXN0000300,CUST00269,2023-10-11,10:20:23,1415.95,Healthcare,Hyderabad,Net Banking,No,None
TXN0000301,CUST00615,2023-10-10,01:28:38,245.97,Food & Beverage,Unknown,Credit Card,No,None
TXN0000302,CUST00937,2023-06-18,12:16:27,3035.98,Entertainment,Pune,Credit Card,Yes,Amount Spike
TXN0000303,CUST00648,2023-05-24,03:58:26,1630.68,Food & Beverage,Kolkata,Credit Card,No,None
TXN0000304,CUST00149,2023-02-27,14:34:29,1383.6,Online Shopping,Chennai,Debit Card,No,None
TXN0000305,CUST00020,2023-12-17,08:48:59,9217.07,Fuel,Hyderabad,Credit Card,Yes,Amount Spike
TXN0000306,CUST00939,2023-07-06,00:40:04,765.7,Fuel,Mumbai,Wallet,No,None
TXN0000307,CUST01154,2023-02-06,09:15:50,3081.58,Healthcare,Bangalore,Debit Card,No,None
TXN0000308,CUST00205,2023-07-12,14:41:35,327.05,Retail,International,Net Banking,Yes,Location Anomaly
TXN0000309,CUST00151,2023-03-12,11:49:43,1282.44,Retail,Bangalore,Credit Card,No,None
TXN0000310,CUST01102,2023-06-28,09:49:34,521.84,Fuel,Pune,Net Banking,No,None
TXN0000311,CUST00437,2023-03-13,20:35:10,512.23,Entertainment,Delhi,Credit Card,No,None
TXN0000312,CUST01037,2023-11-13,17:55:27,24426.57,Travel,Pune,Wallet,Yes,Amount Spike
TXN0000313,CUST00544,2023-12-01,21:42:17,1790.95,Food & Beverage,Chennai,Credit Card,No,None
TXN0000314,CUST00272,2023-03-10,09:28:09,1765.54,Travel,Bangalore,UPI,No,None
TXN0000315,CUST00715,2023-03-15,08:18:07,3186.17,Food & Beverage,Ahmedabad,Credit Card,No,None
TXN0000316,CUST00141,2023-08-10,05:35:50,682.12,Entertainment,Unknown,Debit Card,Yes,Location Anomaly
TXN0000317,CUST00501,2023-07-10,11:57:45,1507.7,Food & Beverage,Hyderabad,Wallet,No,None
TXN0000318,CUST00757,2023-10-11,07:14:46,458.37,Food & Beverage,Ahmedabad,Net Banking,No,None
TXN0000319,CUST00584,2023-03-12,01:30:42,11962.22,Fuel,Kolkata,UPI,Yes,Amount Spike
TXN0000320,CUST00324,2023-09-09,11:44:11,568.97,Entertainment,Ahmedabad,Credit Card,No,None
TXN0000321,CUST00898,2023-04-20,12:50:34,747.25,Entertainment,Bangalore,UPI,No,None
TXN0000322,CUST01113,2023-01-09,04:10:30,1358.57,Food & Beverage,Unknown,Wallet,No,None
TXN0000323,CUST00620,2023-05-01,10:54:10,249.17,Travel,Unknown,UPI,No,None
TXN0000324,CUST01084,2023-03-05,06:30:42,8191.6,Electronics,Delhi,Wallet,No,None
TXN0000325,CUST00017,2023-12-10,19:09:23,198.9,Food & Beverage,Delhi,UPI,No,None
TXN0000326,CUST01136,2023-03-11,00:36:12,154.93,Electronics,Hyderabad,Debit Card,No,None
TXN0000327,CUST00614,2023-11-14,11:38:41,2669.73,Retail,Chennai,Debit Card,No,None
TXN0000328,CUST00213,2023-06-03,02:11:07,1719.85,Fuel,Unknown,Credit Card,No,None
TXN0000329,CUST00276,2023-09-24,22:43:23,1406.62,Fuel,Mumbai,Net Banking,No,None
TXN0000330,CUST00542,2023-08-25,01:18:44,8727.87,Food & Beverage,Chennai,Wallet,Yes,Amount Spike
TXN0000331,CUST00237,2023-03-14,22:52:13,655.44,Fuel,Chennai,Wallet,No,None
TXN0000332,CUST00220,2023-01-27,23:21:33,226.62,Fuel,International,Wallet,Yes,Location Anomaly
TXN0000333,CUST01134,2023-02-25,17:43:31,728.48,Food & Beverage,Delhi,UPI,No,None
TXN0000334,CUST00319,2023-01-28,23:32:32,295.13,Healthcare,International,Credit Card,No,None
TXN0000335,CUST00558,2023-06-15,14:17:23,2143.39,Retail,Pune,Debit Card,No,None
TXN0000336,CUST00578,2023-04-06,05:55:53,557.54,Fuel,Chennai,Debit Card,No,None
TXN0000337,CUST00432,2023-06-26,17:07:57,247.0,Healthcare,Pune,Credit Card,No,None
TXN0000338,CUST00703,2023-12-20,01:42:56,452.3,Food & Beverage,Kolkata,Net Banking,No,None
TXN0000339,CUST00417,2023-09-08,12:56:33,1091.73,Entertainment,Unknown,Debit Card,Yes,High Frequency
TXN0000340,CUST00541,2023-06-06,07:36:43,338.16,Fuel,Hyderabad,Net Banking,No,None
TXN0000341,CUST01036,2023-02-08,22:14:48,247.98,Retail,Pune,UPI,No,None
TXN0000342,CUST01001,2023-10-09,07:01:47,891.07,Travel,Delhi,Net Banking,Yes,High Frequency
TXN0000343,CUST00515,2023-07-24,13:55:55,892.44,Food & Beverage,Mumbai,Debit Card,No,None
TXN0000344,CUST00105,2023-02-23,07:38:51,362.01,Food & Beverage,Bangalore,Debit Card,No,None
TXN0000345,CUST00190,2023-10-10,05:56:14,3598.86,Retail,Unknown,Net Banking,Yes,Amount Spike
TXN0000346,CUST00868,2023-10-19,10:38:48,11337.59,Food & Beverage,Ahmedabad,Net Banking,Yes,Amount Spike
TXN0000347,CUST00567,2023-11-10,19:02:17,117.01,Online Shopping,Ahmedabad,Debit Card,No,None
TXN0000348,CUST00091,2023-01-05,13:52:37,122.86,Retail,Unknown,Credit Card,Yes,Location Anomaly
TXN0000349,CUST00008,2023-08-23,07:06:11,280.86,Online Shopping,Delhi,Credit Card,No,None
TXN0000350,CUST00684,2023-02-08,17:33:01,514.84,Entertainment,Hyderabad,UPI,No,None
TXN0000351,CUST00268,2023-05-27,18:03:05,965.93,Healthcare,Mumbai,Net Banking,No,None
TXN0000352,CUST00537,2023-05-30,03:03:04,3906.62,Food & Beverage,Kolkata,Credit Card,No,None
TXN0000353,CUST00331,2023-01-09,01:05:10,1861.6,Fuel,Bangalore,Credit Card,No,None
TXN0000354,CUST00905,2023-02-12,17:36:19,548.99,Travel,Unknown,Credit Card,No,None
TXN0000355,CUST01130,2023-11-18,00:07:06,650.14,Electronics,Delhi,Net Banking,No,None
TXN0000356,CUST00876,2023-01-06,06:18:51,199.73,Food & Beverage,Ahmedabad,UPI,No,None
TXN0000357,CUST01149,2023-10-24,11:49:48,650.53,Entertainment,Unknown,Credit Card,No,None
TXN0000358,CUST00020,2023-11-19,12:58:50,470.41,Travel,Bangalore,Credit Card,No,None
TXN0000359,CUST00230,2023-09-08,07:00:31,979.72,Travel,Kolkata,Credit Card,No,None
TXN0000360,CUST00155,2023-12-29,23:49:40,246.49,Food & Beverage,Hyderabad,Net Banking,No,None
TXN0000361,CUST00306,2023-01-17,23:41:12,1240.43,Retail,Delhi,Credit Card,No,None
TXN0000362,CUST01118,2023-02-21,07:59:52,4185.1,Online Shopping,Ahmedabad,Debit Card,No,None
TXN0000363,CUST00074,2023-04-07,10:43:26,583.76,Electronics,Pune,Credit Card,Yes,High Frequency
TXN0000364,CUST00757,2023-10-27,02:00:59,1077.13,Travel,Bangalore,Debit Card,No,None
TXN0000365,CUST01193,2023-02-02,11:10:01,1522.6,Travel,International,Net Banking,No,None
TXN0000366,CUST01132,2023-04-14,22:44:21,410.98,Electronics,Delhi,Net Banking,No,None
TXN0000367,CUST00304,2023-02-25,09:27:36,870.36,Healthcare,Kolkata,Net Banking,No,None
TXN0000368,CUST00881,2023-12-31,12:22:15,675.27,Retail,Bangalore,UPI,No,None
TXN0000369,CUST00262,2023-09-01,15:38:46,747.86,Fuel,Unknown,Wallet,No,None
TXN0000370,CUST00086,2023-08-21,21:01:25,263.06,Electronics,Delhi,Net Banking,No,None
TXN0000371,CUST00632,2023-01-06,05:48:00,685.0,Online Shopping,Mumbai,Debit Card,No,None
TXN0000372,CUST00747,2023-11-04,17:42:26,1209.06,Electronics,International,Credit Card,No,None
TXN0000373,CUST00082,2023-01-04,15:34:43,3794.74,Retail,Ahmedabad,UPI,No,None
TXN0000374,CUST00733,2023-11-04,10:48:45,2103.01,Healthcare,Pune,Debit Card,No,None
TXN0000375,CUST00431,2023-02-11,07:09:02,8811.55,Electronics,Unknown,Debit Card,No,None
TXN0000376,CUST00512,2023-07-30,15:15:22,264.86,Healthcare,Bangalore,Debit Card,No,None
TXN0000377,CUST00211,2023-10-13,21:14:34,1894.64,Electronics,Bangalore,Wallet,No,None
TXN0000378,CUST00725,2023-11-14,18:41:33,828.83,Fuel,Delhi,Net Banking,No,None
TXN0000379,CUST01147,2023-05-12,10:01:21,9207.41,Entertainment,Unknown,UPI,No,None
TXN0000380,CUST00833,2023-11-28,03:55:42,252.15,Travel,International,UPI,No,None
TXN0000381,CUST00317,2023-10-02,17:57:56,242.82,Healthcare,Pune,Debit Card,No,None
TXN0000382,CUST00485,2023-02-02,23:55:58,3306.0,Healthcare,Kolkata,Credit Card,Yes,Amount Spike
TXN0000383,CUST00333,2023-03-20,13:46:27,52.0,Fuel,Unknown,UPI,No,None
TXN0000384,CUST00363,2023-02-24,01:43:06,2996.25,Fuel,Delhi,UPI,Yes,Amount Spike
TXN0000385,CUST00845,2023-07-06,13:53:22,267.48,Electronics,Hyderabad,Credit Card,No,None
TXN0000386,CUST00051,2023-10-23,00:39:14,796.7,Food & Beverage,Ahmedabad,Wallet,No,None
TXN0000387,CUST00368,2023-08-07,14:09:13,1002.35,Healthcare,Pune,Wallet,No,None
TXN0000388,CUST00681,2023-12-13,13:40:49,6319.56,Fuel,Ahmedabad,Wallet,No,None
TXN0000389,CUST00844,2023-06-22,13:25:13,2080.8,Online Shopping,Kolkata,Wallet,No,None
TXN0000390,CUST00509,2023-11-13,16:41:02,332.86,Retail,Unknown,Wallet,Yes,Location Anomaly
TXN0000391,CUST00547,2023-03-05,08:36:59,226.31,Food & Beverage,Delhi,UPI,No,None
TXN0000392,CUST00327,2023-04-30,09:02:08,1200.27,Healthcare,Mumbai,Wallet,No,None
TXN0000393,CUST00222,2023-05-09,20:11:34,136.42,Electronics,Hyderabad,UPI,No,None
TXN0000394,CUST00784,2023-07-05,23:44:58,5989.42,Fuel,Bangalore,UPI,No,None
TXN0000395,CUST00080,2023-03-02,00:10:06,2738.95,Travel,Unknown,UPI,No,None
TXN0000396,CUST00964,2023-04-05,16:27:47,378.79,Travel,International,UPI,No,None
TXN0000397,CUST00456,2023-01-22,16:47:50,828.9,Food & Beverage,Ahmedabad,UPI,Yes,Amount Spike
TXN0000398,CUST00409,2023-07-31,02:02:00,3376.68,Electronics,Ahmedabad,Net Banking,No,None
TXN0000399,CUST00943,2023-09-26,18:17:29,2773.18,Travel,Mumbai,Credit Card,Yes,Amount Spike
TXN0000400,CUST00717,2023-04-14,20:52:35,2937.69,Retail,Ahmedabad,Debit Card,No,None
TXN0000401,CUST00626,2023-09-01,16:35:31,1093.49,Electronics,Chennai,Wallet,Yes,Amount Spike
TXN0000402,CUST00467,2023-07-31,02:50:22,324.0,Electronics,Hyderabad,UPI,No,None
TXN0000403,CUST00457,2023-02-17,02:02:49,669.34,Retail,Unknown,UPI,Yes,Off-Hours Transaction
TXN0000404,CUST00049,2023-01-09,05:40:19,703.72,Food & Beverage,Unknown,Credit Card,No,None
TXN0000405,CUST00396,2023-11-17,08:51:26,387.58,Healthcare,Delhi,Debit Card,No,None
TXN0000406,CUST00817,2023-01-18,07:00:39,1404.48,Travel,Hyderabad,Debit Card,No,None
TXN0000407,CUST00673,2023-02-09,22:18:29,184.72,Electronics,Pune,Wallet,No,None
TXN0000408,CUST00571,2023-07-31,12:25:56,560.68,Fuel,Mumbai,Wallet,No,None
TXN0000409,CUST00143,2023-04-26,05:48:11,768.43,Food & Beverage,Chennai,Credit Card,No,None
TXN0000410,CUST00572,2023-02-09,19:59:06,1233.15,Retail,Chennai,Wallet,No,None
TXN0000411,CUST00720,2023-07-18,15:55:15,1562.34,Electronics,Hyderabad,Wallet,No,None
TXN0000412,CUST01044,2023-12-11,06:22:36,172.51,Food & Beverage,Mumbai,Debit Card,No,None
TXN0000413,CUST00819,2023-11-21,20:35:24,105.54,Retail,Mumbai,Wallet,No,None
TXN0000414,CUST01099,2023-06-11,06:44:01,3081.62,Healthcare,Bangalore,UPI,No,None
TXN0000415,CUST00679,2023-02-25,01:59:53,991.06,Food & Beverage,Mumbai,Debit Card,No,None
TXN0000416,CUST00057,2023-01-01,11:16:54,270.92,Entertainment,Bangalore,Credit Card,No,None
TXN0000417,CUST00237,2023-12-21,06:00:44,4278.61,Electronics,Kolkata,Net Banking,No,None
TXN0000418,CUST00535,2023-03-29,02:44:46,764.18,Online Shopping,International,Wallet,No,None
TXN0000419,CUST00366,2023-01-10,07:42:15,2738.48,Travel,Pune,UPI,No,None
TXN0000420,CUST01190,2023-03-30,00:45:55,721.28,Travel,International,Debit Card,No,None
TXN0000421,CUST00544,2023-06-15,21:11:26,106206.14,Food & Beverage,Ahmedabad,Credit Card,Yes,Amount Spike
TXN0000422,CUST00079,2023-05-30,16:01:49,5466.58,Entertainment,International,Net Banking,No,None
TXN0000423,CUST00223,2023-02-27,05:38:55,493.36,Entertainment,Unknown,Net Banking,No,None
TXN0000424,CUST00890,2023-05-18,05:05:13,2134.28,Healthcare,Mumbai,Credit Card,No,None
TXN0000425,CUST00708,2023-09-12,12:26:26,1442.96,Healthcare,Pune,Wallet,No,None
TXN0000426,CUST00643,2023-04-22,09:36:01,3437.01,Fuel,Chennai,Net Banking,No,None
TXN0000427,CUST00894,2023-03-29,17:23:42,208.95,Online Shopping,Hyderabad,Net Banking,No,None
TXN0000428,CUST01048,2023-12-24,22:46:55,1515.14,Electronics,Mumbai,Net Banking,No,None
TXN0000429,CUST00237,2023-12-08,08:46:53,2368.73,Travel,Bangalore,Wallet,Yes,High Frequency
TXN0000430,CUST00789,2023-09-23,19:13:59,80.6,Electronics,Unknown,UPI,No,None
TXN0000431,CUST01181,2023-05-30,10:04:19,160.79,Healthcare,Hyderabad,Wallet,No,None
TXN0000432,CUST00390,2023-09-24,17:07:32,526.97,Entertainment,International,Credit Card,Yes,Amount Spike
TXN0000433,CUST00522,2023-12-10,09:33:51,481.41,Electronics,Unknown,UPI,Yes,Location Anomaly
TXN0000434,CUST00091,2023-10-05,14:53:45,1573.49,Electronics,Ahmedabad,Debit Card,No,None
TXN0000435,CUST00894,2023-11-16,12:54:38,4035.27,Online Shopping,Kolkata,Net Banking,Yes,High Frequency
TXN0000436,CUST00004,2023-12-17,03:39:27,726.99,Online Shopping,Mumbai,Credit Card,No,None
TXN0000437,CUST01065,2023-02-13,15:43:29,4695.4,Fuel,Pune,Wallet,No,None
TXN0000438,CUST01103,2023-07-11,00:06:00,126.96,Healthcare,Mumbai,Wallet,No,None
TXN0000439,CUST00404,2023-03-07,20:24:17,86.14,Retail,Chennai,Credit Card,No,None
TXN0000440,CUST00746,2023-02-12,18:32:19,622.25,Fuel,Mumbai,UPI,No,None
TXN0000441,CUST00884,2023-03-29,04:42:03,1054.56,Retail,Unknown,Wallet,No,None
TXN0000442,CUST00144,2023-02-09,12:15:02,639.55,Healthcare,Pune,UPI,No,None
TXN0000443,CUST00677,2023-04-20,10:41:57,55.65,Online Shopping,Chennai,Net Banking,No,None
TXN0000444,CUST00643,2023-05-19,18:21:03,597.68,Travel,Kolkata,Credit Card,No,None
TXN0000445,CUST00256,2023-01-30,15:04:25,139.02,Retail,Ahmedabad,Debit Card,No,None
TXN0000446,CUST00616,2023-08-28,02:42:35,1485.65,Retail,Hyderabad,Credit Card,No,None
TXN0000447,CUST01039,2023-05-10,14:32:25,12739.04,Online Shopping,Chennai,Net Banking,Yes,Amount Spike
TXN0000448,CUST00634,2023-02-15,00:11:39,215.32,Fuel,Delhi,UPI,Yes,Off-Hours Transaction
TXN0000449,CUST00837,2023-05-21,00:02:34,359.01,Electronics,International,Net Banking,No,None
TXN0000450,CUST00669,2023-12-25,13:57:44,186.6,Healthcare,Bangalore,Wallet,No,None
TXN0000451,CUST00825,2023-12-26,02:50:57,616.95,Food & Beverage,Pune,Net Banking,No,None
TXN0000452,CUST00606,2023-12-24,05:50:36,2092.62,Fuel,Kolkata,Wallet,No,None
TXN0000453,CUST01136,2023-02-02,22:26:00,203.8,Travel,International,Debit Card,No,None
TXN0000454,CUST00261,2023-12-14,19:28:16,1217.87,Fuel,International,Wallet,No,None
TXN0000455,CUST00393,2023-01-17,20:01:18,352.02,Fuel,Delhi,Credit Card,No,None
TXN0000456,CUST00862,2023-08-23,18:24:28,256.87,Travel,Mumbai,Wallet,No,None
TXN0000457,CUST00777,2023-02-28,16:22:54,584.97,Healthcare,Delhi,Net Banking,No,None
TXN0000458,CUST00357,2023-03-11,03:42:43,192.04,Retail,Pune,Debit Card,No,None
TXN0000459,CUST01166,2023-06-16,11:06:22,342.28,Online Shopping,International,UPI,No,None
TXN0000460,CUST00617,2023-07-26,00:26:16,157.99,Food & Beverage,Bangalore,Debit Card,No,None
TXN0000461,CUST00832,2023-05-11,00:58:22,7028.09,Online Shopping,Ahmedabad,Credit Card,No,None
TXN0000462,CUST01123,2023-08-21,20:47:02,693.89,Entertainment,Bangalore,Net Banking,No,None
TXN0000463,CUST00001,2023-03-12,10:26:55,287.24,Fuel,Delhi,Net Banking,No,None
TXN0000464,CUST00623,2023-09-21,20:46:38,859.87,Electronics,Mumbai,Net Banking,No,None
TXN0000465,CUST00588,2023-06-15,03:33:59,581.26,Online Shopping,International,Wallet,Yes,Location Anomaly
TXN0000466,CUST00431,2023-02-28,08:09:07,510.22,Electronics,Delhi,Debit Card,No,None
TXN0000467,CUST00881,2023-12-13,20:27:32,1389.92,Fuel,Pune,Debit Card,No,None
TXN0000468,CUST01188,2023-09-17,03:26:19,1650.79,Online Shopping,International,Wallet,Yes,Location Anomaly
TXN0000469,CUST00660,2023-09-24,20:48:07,351.92,Healthcare,Chennai,Debit Card,Yes,High Frequency
TXN0000470,CUST00953,2023-04-28,02:46:40,333.29,Fuel,Kolkata,UPI,No,None
TXN0000471,CUST00905,2023-08-31,00:35:08,478.16,Travel,Mumbai,Credit Card,Yes,Off-Hours Transaction
TXN0000472,CUST00906,2023-11-14,12:14:06,50.0,Online Shopping,Delhi,Wallet,No,None
TXN0000473,CUST00438,2023-04-22,11:05:08,107.96,Electronics,International,Net Banking,No,None
TXN0000474,CUST01047,2023-05-16,07:11:23,3429.77,Online Shopping,Chennai,Net Banking,No,None
TXN0000475,CUST00970,2023-12-06,23:20:22,4788.45,Travel,Bangalore,Credit Card,No,None
TXN0000476,CUST00348,2023-02-10,08:37:42,493.32,Retail,Bangalore,UPI,No,None
TXN0000477,CUST00174,2023-04-16,06:46:20,1328.58,Electronics,Mumbai,Debit Card,No,None
TXN0000478,CUST00582,2023-12-22,19:55:23,966.32,Online Shopping,Delhi,Wallet,No,None
TXN0000479,CUST01056,2023-07-13,21:21:16,26759.82,Healthcare,Pune,Net Banking,No,None
TXN0000480,CUST00687,2023-09-14,23:47:11,2549.09,Electronics,International,UPI,No,None
TXN0000481,CUST00192,2023-05-24,08:22:40,5304.56,Travel,International,UPI,Yes,Amount Spike
TXN0000482,CUST00482,2023-12-29,07:05:20,211.32,Food & Beverage,Bangalore,Credit Card,No,None
TXN0000483,CUST00636,2023-04-14,01:42:58,96.76,Fuel,Hyderabad,Debit Card,No,None
TXN0000484,CUST00461,2023-11-11,20:27:09,849.08,Entertainment,Pune,Credit Card,No,None
TXN0000485,CUST00408,2023-12-19,05:42:34,268.37,Fuel,Bangalore,UPI,No,None
TXN0000486,CUST00302,2023-10-04,05:51:31,120.7,Food & Beverage,Mumbai,Credit Card,No,None
TXN0000487,CUST00051,2023-11-07,04:16:12,306.16,Fuel,International,Net Banking,No,None
TXN0000488,CUST00095,2023-01-30,15:48:54,181.66,Fuel,Pune,Debit Card,No,None
TXN0000489,CUST00502,2023-11-03,08:40:19,47275.85,Healthcare,Delhi,UPI,Yes,Amount Spike
TXN0000490,CUST00974,2023-01-01,20:18:27,9447.24,Retail,Kolkata,Wallet,Yes,Amount Spike
TXN0000491,CUST00150,2023-12-01,15:45:22,658.81,Food & Beverage,International,Net Banking,No,None
TXN0000492,CUST00933,2023-12-29,09:04:30,3928.19,Food & Beverage,Delhi,Debit Card,No,None
TXN0000493,CUST00849,2023-02-27,17:27:09,729.85,Electronics,Kolkata,Credit Card,No,None
TXN0000494,CUST01179,2023-10-30,01:28:21,236.62,Fuel,Pune,Net Banking,Yes,High Frequency
TXN0000495,CUST00399,2023-09-12,17:00:12,4137.09,Fuel,Kolkata,Net Banking,No,None
TXN0000496,CUST00787,2023-02-26,22:18:33,1269.9,Electronics,Mumbai,Net Banking,No,None
TXN0000497,CUST01013,2023-05-05,09:00:08,191.58,Travel,Pune,Net Banking,No,None
TXN0000498,CUST00819,2023-02-27,09:24:40,529.32,Online Shopping,International,Debit Card,No,None
TXN0000499,CUST00500,2023-06-01,16:39:06,232.59,Retail,Unknown,Net Banking,No,None
TXN0000500,CUST00303,2023-06-23,11:30:10,126.55,Travel,Delhi,Net Banking,No,None
TXN0000501,CUST00012,2023-10-08,03:24:30,2021.13,Retail,Ahmedabad,Net Banking,No,None
TXN0000502,CUST00219,2023-11-06,11:11:13,6576.78,Entertainment,Pune,Credit Card,No,None
TXN0000503,CUST00871,2023-11-02,01:49:12,124.18,Healthcare,International,UPI,Yes,Location Anomaly
TXN0000504,CUST00449,2023-07-05,19:18:34,1307.1,Entertainment,Unknown,Wallet,No,None
TXN0000505,CUST00361,2023-11-13,09:05:10,304.67,Retail,Mumbai,Wallet,No,None
TXN0000506,CUST01061,2023-01-27,03:24:30,370.72,Online Shopping,Ahmedabad,UPI,No,None
TXN0000507,CUST00952,2023-02-13,22:45:54,326.73,Electronics,International,UPI,No,None
TXN0000508,CUST00103,2023-08-13,09:53:09,235.85,Travel,Unknown,UPI,No,None
TXN0000509,CUST01142,2023-06-16,00:09:07,6861.36,Food & Beverage,Chennai,Wallet,Yes,Amount Spike
TXN0000510,CUST00511,2023-10-10,05:24:25,245.39,Fuel,Ahmedabad,Wallet,No,None
TXN0000511,CUST00249,2023-04-19,03:35:08,920.16,Healthcare,Kolkata,Wallet,No,None
TXN0000512,CUST00935,2023-02-26,04:24:06,626.23,Fuel,Ahmedabad,Wallet,No,None
TXN0000513,CUST00274,2023-02-05,03:01:38,499.33,Fuel,Bangalore,Debit Card,No,None
TXN0000514,CUST00952,2023-05-06,11:04:33,223.84,Electronics,Mumbai,Debit Card,No,None
TXN0000515,CUST01088,2023-02-19,12:43:09,332.91,Healthcare,Mumbai,Credit Card,No,None
TXN0000516,CUST01145,2023-03-12,15:10:22,1646.6,Entertainment,Mumbai,Credit Card,No,None
TXN0000517,CUST00650,2023-10-26,01:56:54,1213.3,Food & Beverage,Hyderabad,Credit Card,No,None
